DATE,PROFITS,INVESTMENT,RECESSION,PROFITS_YOY,INVEST_YOY,P_z,I_z
1999-06-30,792.128,1848.341,0.0,4.59275495315874,8.996958909004915,-0.18672980313392568,0.13368404391585523
1999-09-30,796.885,1893.735,0.0,4.752534075777115,8.733922324176913,-0.176836319922639,0.11285452637808494
1999-12-31,822.903,1953.097,0.0,11.238734567692621,8.688710513955765,0.22478758825887477,0.10927426321989527
2000-03-31,808.353,1950.65,0.0,3.7769615615206975,5.266253764712792,-0.23724352540117608,-0.1617455377983987
2000-06-30,801.031,2075.786,0.0,1.1239345156338176,12.305359238365664,-0.401518294891947,0.3956718686416286
2000-09-30,776.963,2059.969,0.0,-2.499984313922343,8.778102532825361,-0.625910440196894,0.11635309837888458
2000-12-31,759.341,2067.227,0.0,-7.724118152443237,5.843539772986173,-0.9493874976367932,-0.11603102610223073
2001-03-31,751.482,1971.333,0.0,-7.035416457908861,1.0603132289236816,-0.9067432613886407,-0.494808378506752
2001-06-30,764.468,1973.033,1.0,-4.564492510277374,-4.950076742014842,-0.7537442700833348,-0.9707631716027989
2001-09-30,694.937,1944.909,1.0,-10.557259483398818,-5.585520947159884,-1.124814898499162,-1.0210831536083365
2001-12-31,659.188,1850.091,0.6666666666666666,-13.189462968547726,-10.503732778258023,-1.2878002783301064,-1.4105498114776793
2002-03-31,705.832,1912.659,0.0,-6.074663132317204,-2.9763616801423143,-0.8472536563566269,-0.8144672992141053
2002-06-30,768.231,1933.282,0.0,0.49223773918594116,-2.014715415302226,-0.4406328009049636,-0.738315809672391
2002-09-30,831.287,1933.197,0.0,19.62048358340396,-0.6021875573613111,0.7437833857650361,-0.6264596060617472
2002-12-31,922.151,1942.531,0.0,39.89195798467205,4.996510982432767,1.9989879980471412,-0.1831061101988604
2003-03-31,939.402,1960.221,0.0,33.091443856328425,2.4866952237696305,1.5779018683055097,-0.38185508420880804
2003-06-30,939.08,1972.386,0.0,22.239274384918083,2.022674395147739,0.9059382555882618,-0.4186002768746514
2003-09-30,1002.684,2044.304,0.0,20.618270224362934,5.747319078190172,0.805566084399272,-0.1236506150315057
2003-12-31,1081.171,2131.311,0.0,17.244464301399674,9.718249026656478,0.5966608675600243,0.19080204963079328
2004-03-31,1206.185,2154.052,0.0,28.399236961386066,9.888221787237272,1.2873615938425376,0.2042619666220968
2004-06-30,1268.751,2262.607,0.0,35.105741789836856,14.714209084834318,1.702626691305653,0.5864254862636156
2004-09-30,1335.237,2318.272,0.0,33.16628169991744,13.40152932244909,1.5825358088165318,0.482476120627051
2004-12-31,1344.039,2390.082,0.0,24.313267743955393,12.141400293059057,1.034359404369785,0.38268817768863267
2005-03-31,1642.162,2486.068,0.0,36.145118700696834,15.413555475912366,1.7669846490242764,0.6418057974376745
2005-06-30,1656.689,2476.474,0.0,30.57636998906801,9.452238059901696,1.4221691250464412,0.16973699474163742
2005-09-30,1709.452,2531.076,0.0,28.026110720418917,9.17942329459185,1.2642577105553825,0.1481331560881667
2005-12-31,1816.575,2645.263,0.0,35.15790836426622,10.676662976416718,1.7058568325146515,0.26669757643756226
2006-03-31,1854.762,2709.74,0.0,12.946347558888815,8.997018585171435,0.3305225565258215,0.13368876959216347
2006-06-30,1905.439,2709.252,0.0,15.014888129274716,9.399573748805757,0.4586060700012211,0.16556657794465557
2006-09-30,1946.625,2709.42,0.0,13.874212320673518,7.046173248057341,0.3879757099330221,-0.02079607969017662
2006-12-31,1867.629,2675.406,0.0,2.810453738491381,1.1395086235281626,-0.29708944747171107,-0.4885370004704863
2007-03-31,1803.019,2664.295,0.0,-2.789737982555174,-1.6770981717803113,-0.6438519147090211,-0.7115803489014422
2007-06-30,1875.794,2699.217,0.0,-1.5558094486362473,-0.37039743811206893,-0.5674473692703013,-0.608104454601957
2007-09-30,1786.175,2685.969,0.0,-8.242470943299306,-0.8655357973293198,-0.9814837724805775,-0.6473138031558185
2007-12-31,1791.645,2642.56,0.0,-4.068473984929555,-1.2277015152092785,-0.7230309273599754,-0.6759932249826057
2008-03-31,1623.619,2563.701,1.0,-9.949978341881039,-3.7756329535580724,-1.0872122024793118,-0.877760529005451
2008-06-30,1633.242,2540.595,1.0,-12.930630975469592,-5.876593100888162,-1.2717734662153681,-1.0441327705838768
2008-09-30,1555.041,2498.242,1.0,-12.940165437317175,-6.989172250312636,-1.2723638377024056,-1.1322364346435676
2008-12-31,943.079,2307.915,1.0,-47.362396010370354,-12.6636670501332,-3.403779724137958,-1.5815921355934441
2009-03-31,1297.893,2014.878,1.0,-20.061726304015902,-21.407449620685103,-1.7133291009872906,-2.2740006555674004
2009-06-30,1394.694,1863.65,1.0,-14.605796324120979,-26.64513627713192,-1.3754992845915024,-2.6887661002265264
2009-09-30,1588.807,1841.416,0.0,2.1713896932621157,-26.291528202632097,-0.336660132920484,-2.6607643468046307
2009-12-31,1741.262,1998.71,0.0,84.63585765349457,-13.397590465853371,4.769519046952025,-1.6397105553909026
